Exch,Exchange Segment,Group Name,Symbol,Token,Instrument Type,Instrument Name,Formatted Ins Name,Trading Symbol,Lot Size,Tick Size
NSE,nse_cm,EQ,011NSETEST,14747,0,011NSETEST,011NSETEST-EQ,011NSETEST-EQ,1,0.05
NSE,nse_cm,EQ,GSLSU,14599,0,GLOBAL SURFACES LIMITED,GSLSU-EQ,GSLSU-EQ,1,0.01
NSE,nse_cm,EQ,GSFC,1247,0,GUJ STATE FERT & CHEM LTD,GSFC-EQ,GSFC-EQ,1,0.01
NSE,nse_cm,EQ,GRWRHITECH,7982,0,GARWARE HI-TECH FILMS LTD,GRWRHITECH-EQ,GRWRHITECH-EQ,1,0.05
NSE,nse_cm,EQ,GRSE,5475,0,GARDEN REACH SHIP&ENG LTD,GRSE-EQ,GRSE-EQ,1,0.05
NSE,nse_cm,EQ,GSPL,13197,0,GUJARAT STATE PETRO LTD,GSPL-EQ,GSPL-EQ,1,0.05
NSE,nse_cm,EQ,GROBTEA,17770,0,THE GROB TEA COMPANY LTD,GROBTEA-EQ,GROBTEA-EQ,1,0.05
NSE,nse_cm,EQ,GRINFRA,5054,0,G R INFRAPROJECTS LIMITED,GRINFRA-EQ,GRINFRA-EQ,1,0.05
NSE,nse_cm,EQ,GRINDWELL,13560,0,GRINDWELL NORTON LIMITED,GRINDWELL-EQ,GRINDWELL-EQ,1,0.05
NSE,nse_cm,EQ,GREENPOWER,20110,0,ORIENT GREEN POWER CO LTD,GREENPOWER-EQ,GREENPOWER-EQ,1,0.01
NSE,nse_cm,EQ,GREENPLY,3987,0,GREENPLY INDUSTRIES LTD,GREENPLY-EQ,GREENPLY-EQ,1,0.05
NSE,nse_cm,EQ,GREENPANEL,13810,0,GREENPANEL INDUSTRIES LTD,GREENPANEL-EQ,GREENPANEL-EQ,1,0.05
NSE,nse_cm,EQ,GRMOVER,10871,0,GRM OVERSEAS LIMITED,GRMOVER-EQ,GRMOVER-EQ,1,0.05
NSE,nse_cm,EQ,HAPPSTMNDS,48,0,HAPPIEST MINDS TECHNO LTD,HAPPSTMNDS-EQ,HAPPSTMNDS-EQ,1,0.05
NSE,nse_cm,EQ,HAL,2303,0,HINDUSTAN AERONAUTICS LTD,HAL-EQ,HAL-EQ,1,0.05
NSE,nse_cm,EQ,GVPTECH,10865,0,GVP INFOTECH LIMITED,GVPTECH-EQ,GVPTECH-EQ,1,0.01
NSE,nse_cm,EQ,GULPOLY,6286,0,GULSHAN POLYOLS LIMITED,GULPOLY-EQ,GULPOLY-EQ,1,0.01
NSE,nse_cm,EQ,GULFPETRO,11581,0,GP PETROLEUMS LIMITED,GULFPETRO-EQ,GULFPETRO-EQ,1,0.01
NSE,nse_cm,EQ,GULFOILLUB,4391,0,GULF OIL LUB. IND. LTD.,GULFOILLUB-EQ,GULFOILLUB-EQ,1,0.05
NSE,nse_cm,EQ,GUJRAFFIA,4548,0,GUJARAT RAFFIA INDUST LTD,GUJRAFFIA-EQ,GUJRAFFIA-EQ,1,0.01
NSE,nse_cm,EQ,GUJGASLTD,10599,0,GUJARAT GAS LIMITED,GUJGASLTD-EQ,GUJGASLTD-EQ,1,0.05
NSE,nse_cm,EQ,GUJALKALI,1267,0,GUJARAT ALKALIES & CHEM,GUJALKALI-EQ,GUJALKALI-EQ,1,0.05
NSE,nse_cm,EQ,GUFICBIO,11606,0,GUFIC BIOSCIENCES LTD.,GUFICBIO-EQ,GUFICBIO-EQ,1,0.05
NSE,nse_cm,EQ,GTPL,21195,0,GTPL HATHWAY LIMITED,GTPL-EQ,GTPL-EQ,1,0.01
NSE,nse_cm,EQ,GTLINFRA,13745,0,GTL INFRA.LTD,GTLINFRA-EQ,GTLINFRA-EQ,1,0.01
NSE,nse_cm,EQ,GTL,1162,0,GTL LTD,GTL-EQ,GTL-EQ,1,0.01
NSE,nse_cm,EQ,GREENLAM,6848,0,GREENLAM INDUSTRIES LTD.,GREENLAM-EQ,GREENLAM-EQ,1,0.05
NSE,nse_cm,EQ,GREAVESCOT,1235,0,GREAVES COTTON LTD.,GREAVESCOT-EQ,GREAVESCOT-EQ,1,0.01
NSE,nse_cm,EQ,GOLDIAM,11971,0,GOLDIAM INTERNATIONAL LTD,GOLDIAM-EQ,GOLDIAM-EQ,1,0.05
NSE,nse_cm,EQ,GOKULAGRO,14480,0,GOKUL AGRO RESOURCES LTD,GOKULAGRO-EQ,GOKULAGRO-EQ,1,0.05
NSE,nse_cm,EQ,GOKUL,16705,0,GOKUL REFOILS & SOLV LTD,GOKUL-EQ,GOKUL-EQ,1,0.01
NSE,nse_cm,EQ,GOKEX,11778,0,GOKALDAS EXPORTS LTD.,GOKEX-EQ,GOKEX-EQ,1,0.05
NSE,nse_cm,EQ,GODREJPROP,17875,0,GODREJ PROPERTIES LTD,GODREJPROP-EQ,GODREJPROP-EQ,1,0.05
NSE,nse_cm,EQ,GODREJIND,10925,0,GODREJ INDUSTRIES LTD,GODREJIND-EQ,GODREJIND-EQ,1,0.05
NSE,nse_cm,EQ,GODREJCP,10099,0,GODREJ CONSUMER PRODUCTS,GODREJCP-EQ,GODREJCP-EQ,1,0.05
NSE,nse_cm,EQ,GODREJAGRO,144,0,GODREJ AGROVET LIMITED,GODREJAGRO-EQ,GODREJAGRO-EQ,1,0.05
NSE,nse_cm,EQ,GODIGIT,23799,0,GO DIGIT GENERAL INS LTD,GODIGIT-EQ,GODIGIT-EQ,1,0.05
NSE,nse_cm,EQ,GODFRYPHLP,1181,0,GODFREY PHILLIPS INDIA LT,GODFRYPHLP-EQ,GODFRYPHLP-EQ,1,0.05
NSE,nse_cm,EQ,GOCOLORS,6964,0,GO FASHION INDIA LTD,GOCOLORS-EQ,GOCOLORS-EQ,1,0.05
NSE,nse_cm,EQ,GOCLCORP,3963,0,GOCL CORPORATION LIMITED,GOCLCORP-EQ,GOCLCORP-EQ,1,0.05
NSE,nse_cm,EQ,HAPPYFORGE,20854,0,HAPPY FORGINGS LIMITED,HAPPYFORGE-EQ,HAPPYFORGE-EQ,1,0.05
NSE,nse_cm,EQ,GOODLUCK,6125,0,GOODLUCK INDIA LIMITED,GOODLUCK-EQ,GOODLUCK-EQ,1,0.05
NSE,nse_cm,EQ,GRAVITA,20534,0,GRAVITA INDIA LIMITED,GRAVITA-EQ,GRAVITA-EQ,1,0.05
NSE,nse_cm,EQ,GRASIM,1232,0,GRASIM INDUSTRIES LTD,GRASIM-EQ,GRASIM-EQ,1,0.05
NSE,nse_cm,EQ,GRAPHITE,592,0,GRAPHITE INDIA LTD,GRAPHITE-EQ,GRAPHITE-EQ,1,0.05
NSE,nse_cm,EQ,GRANULES,11872,0,GRANULES INDIA LIMITED,GRANULES-EQ,GRANULES-EQ,1,0.05
NSE,nse_cm,EQ,GPTHEALTH,22846,0,GPT HEALTHCARE LIMITED,GPTHEALTH-EQ,GPTHEALTH-EQ,1,0.01
NSE,nse_cm,EQ,GPPL,19731,0,GUJARAT PIPAVAV PORT LTD,GPPL-EQ,GPPL-EQ,1,0.01
NSE,nse_cm,EQ,GPIL,13409,0,GODAWARI POW & ISP LTD,GPIL-EQ,GPIL-EQ,1,0.05
NSE,nse_cm,EQ,GOYALALUM,11787,0,GOYAL ALUMINIUMS LIMITED,GOYALALUM-EQ,GOYALALUM-EQ,1,0.01
NSE,nse_cm,EQ,GOPAL,23066,0,GOPAL SNACKS LIMITED,GOPAL-EQ,GOPAL-EQ,1,0.05
NSE,nse_cm,EQ,GOLDTECH,9874,0,AION-TECH SOLUTIONS LTD,GOLDTECH-EQ,GOLDTECH-EQ,1,0.01
NSE,nse_cm,EQ,HARDWYN,8962,0,HARDWYN INDIA LIMITED,HARDWYN-EQ,HARDWYN-EQ,1,0.01
NSE,nse_cm,EQ,HARIOMPIPE,8968,0,HARIOM PIPE INDUSTRIES L,HARIOMPIPE-EQ,HARIOMPIPE-EQ,1,0.05
NSE,nse_cm,EQ,HARRMALAYA,1313,0,HARRISON MALAYALAM LTD,HARRMALAYA-EQ,HARRMALAYA-EQ,1,0.01
NSE,nse_cm,EQ,HLVLTD,1448,0,HLV LIMITED,HLVLTD-EQ,HLVLTD-EQ,1,0.01
NSE,nse_cm,EQ,HLEGLAS,2289,0,HLE GLASCOAT LIMITED,HLEGLAS-EQ,HLEGLAS-EQ,1,0.05
NSE,nse_cm,EQ,HITECHCORP,15161,0,HITECH CORPORATION LTD,HITECHCORP-EQ,HITECHCORP-EQ,1,0.01
NSE,nse_cm,EQ,HITECH,2868,0,HI-TECH PIPES LIMITED,HITECH-EQ,HITECH-EQ,1,0.01
NSE,nse_cm,EQ,HISARMETAL,19322,0,HISAR METAL IND. LIMITED,HISARMETAL-EQ,HISARMETAL-EQ,1,0.01
NSE,nse_cm,EQ,HIRECT,13890,0,HIND RECTIFIER LIMITED,HIRECT-EQ,HIRECT-EQ,1,0.05
NSE,nse_cm,EQ,HINDZINC,1424,0,HINDUSTAN ZINC LIMITED,HINDZINC-EQ,HINDZINC-EQ,1,0.05
NSE,nse_cm,EQ,HINDWAREAP,15883,0,HINDWARE HME INOVATON LTD,HINDWAREAP-EQ,HINDWAREAP-EQ,1,0.05
NSE,nse_cm,EQ,HINDUNILVR,1394,0,HINDUSTAN UNILEVER LTD.,HINDUNILVR-EQ,HINDUNILVR-EQ,1,0.05
NSE,nse_cm,EQ,HINDPETRO,1406,0,HINDUSTAN PETROLEUM CORP,HINDPETRO-EQ,HINDPETRO-EQ,1,0.05
NSE,nse_cm,EQ,HINDOILEXP,1403,0,HINDUSTAN OIL EXPLORATION,HINDOILEXP-EQ,HINDOILEXP-EQ,1,0.05
NSE,nse_cm,EQ,HINDCOPPER,17939,0,HINDUSTAN COPPER LTD,HINDCOPPER-EQ,HINDCOPPER-EQ,1,0.05
NSE,nse_cm,EQ,HMAAGRO,17053,0,HMA AGRO INDUSTRIES LTD,HMAAGRO-EQ,HMAAGRO-EQ,1,0.01
NSE,nse_cm,EQ,HINDCON,4920,0,HINDCON CHEMICALS LIMITED,HINDCON-EQ,HINDCON-EQ,1,0.01
NSE,nse_cm,EQ,HNDFDS,12173,0,HINDUSTAN FOODS LIMITED,HNDFDS-EQ,HNDFDS-EQ,1,0.05
NSE,nse_cm,EQ,HTMEDIA,11979,0,HT MEDIA LIMITED,HTMEDIA-EQ,HTMEDIA-EQ,1,0.01
NSE,nse_cm,EQ,HSCL,14334,0,HIMADRI SPECIALITY CHEM L,HSCL-EQ,HSCL-EQ,1,0.05
NSE,nse_cm,EQ,HPL,18679,0,HPL ELECTRIC & POWER LTD,HPL-EQ,HPL-EQ,1,0.05
NSE,nse_cm,EQ,HPIL,11796,0,HINDPRAKASH INDUSTRY LTD,HPIL-EQ,HPIL-EQ,1,0.01
NSE,nse_cm,EQ,HPAL,7376,0,HP ADHESIVES LIMITED,HPAL-EQ,HPAL-EQ,1,0.01
NSE,nse_cm,EQ,HONDAPOWER,3138,0,HONDA I POWER PRODUCT LTD,HONDAPOWER-EQ,HONDAPOWER-EQ,1,0.05
NSE,nse_cm,EQ,HONAUT,3417,0,HONEYWELL AUTOMATION IND,HONAUT-EQ,HONAUT-EQ,1,0.05
NSE,nse_cm,EQ,HONASA,19813,0,HONASA CONSUMER LIMITED,HONASA-EQ,HONASA-EQ,1,0.05
NSE,nse_cm,EQ,HOMEFIRST,2056,0,HOME FIRST FIN CO IND LTD,HOMEFIRST-EQ,HOMEFIRST-EQ,1,0.05
NSE,nse_cm,EQ,HMVL,19211,0,HINDUSTAN MEDIA VENT LTD,HMVL-EQ,HMVL-EQ,1,0.01
NSE,nse_cm,EQ,GOACARBON,14687,0,GOA CARBON LIMITED,GOACARBON-EQ,GOACARBON-EQ,1,0.05
NSE,nse_cm,EQ,HINDCOMPOS,1372,0,HINDUSTAN COMPOSITES LTD.,HINDCOMPOS-EQ,HINDCOMPOS-EQ,1,0.05
NSE,nse_cm,EQ,HINDALCO,1363,0,HINDALCO  INDUSTRIES  LTD,HINDALCO-EQ,HINDALCO-EQ,1,0.05
NSE,nse_cm,EQ,HEADSUP,19205,0,HEADS UP VENTURES LIMITED,HEADSUP-EQ,HEADSUP-EQ,1,0.01
NSE,nse_cm,EQ,HDFCLIFE,467,0,HDFC LIFE INS CO LTD,HDFCLIFE-EQ,HDFCLIFE-EQ,1,0.05
NSE,nse_cm,EQ,HDFCBANK,1333,0,HDFC BANK LTD,HDFCBANK-EQ,HDFCBANK-EQ,1,0.05
NSE,nse_cm,EQ,HDFCAMC,4244,0,HDFC AMC LIMITED,HDFCAMC-EQ,HDFCAMC-EQ,1,0.05
NSE,nse_cm,EQ,HCLTECH,7229,0,HCL TECHNOLOGIES LTD,HCLTECH-EQ,HCLTECH-EQ,1,0.05
NSE,nse_cm,EQ,HCL-INSYS,1327,0,HCL INFOSYSTEMS LTD,HCL-INSYS-EQ,HCL-INSYS-EQ,1,0.01
NSE,nse_cm,EQ,HCG,15555,0,HEALTHCARE GLOB. ENT. LTD,HCG-EQ,HCG-EQ,1,0.05
NSE,nse_cm,EQ,HCC,1375,0,HINDUSTAN CONSTRUCTION CO,HCC-EQ,HCC-EQ,1,0.01
NSE,nse_cm,EQ,HBLPOWER,13966,0,HBL POWER SYSTEMS LTD.,HBLPOWER-EQ,HBLPOWER-EQ,1,0.05
NSE,nse_cm,EQ,HAVISHA,7457,0,SRI HAVISHA HOSP & INFR L,HAVISHA-EQ,HAVISHA-EQ,1,0.01
NSE,nse_cm,EQ,HAVELLS,9819,0,HAVELLS INDIA LIMITED,HAVELLS-EQ,HAVELLS-EQ,1,0.05
NSE,nse_cm,EQ,HATSUN,3892,0,HATSUN AGRO PRODUCT LTD.,HATSUN-EQ,HATSUN-EQ,1,0.05
NSE,nse_cm,EQ,HATHWAY,18154,0,HATHWAY CABLE & DATACOM,HATHWAY-EQ,HATHWAY-EQ,1,0.01
NSE,nse_cm,EQ,HARSHA,11162,0,HARSHA ENGINEERS INT LTD,HARSHA-EQ,HARSHA-EQ,1,0.05
NSE,nse_cm,EQ,HEG,1336,0,HEG LTD,HEG-EQ,HEG-EQ,1,0.05
NSE,nse_cm,EQ,HEMIPROP,701,0,HEMISPHERE PROP IND LTD,HEMIPROP-EQ,HEMIPROP-EQ,1,0.01
NSE,nse_cm,EQ,HIMATSEIDE,1360,0,HIMATSINGKA SEIDE LTD,HIMATSEIDE-EQ,HIMATSEIDE-EQ,1,0.01
NSE,nse_cm,EQ,HILTON,14627,0,HILTON METAL FORGING LTD,HILTON-EQ,HILTON-EQ,1,0.01
NSE,nse_cm,EQ,HIL,1455,0,HIL LIMITED,HIL-EQ,HIL-EQ,1,0.05
NSE,nse_cm,EQ,HIKAL,9668,0,HIKAL LIMITED,HIKAL-EQ,HIKAL-EQ,1,0.05
NSE,nse_cm,EQ,HGS,14712,0,HINDUJA GLOBAL SOLS. LTD.,HGS-EQ,HGS-EQ,1,0.05
NSE,nse_cm,EQ,HGINFRA,1672,0,H.G.INFRA ENGINEERING LTD,HGINFRA-EQ,HGINFRA-EQ,1,0.05
NSE,nse_cm,EQ,HFCL,21951,0,HFCL LIMITED,HFCL-EQ,HFCL-EQ,1,0.01
NSE,nse_cm,EQ,HEUBACHIND,715,0,HEUBACH COLORANTS IND LTD,HEUBACHIND-EQ,HEUBACHIND-EQ,1,0.05
NSE,nse_cm,EQ,HESTERBIO,7048,0,HESTER BIOSCIENCES LTD,HESTERBIO-EQ,HESTERBIO-EQ,1,0.05
NSE,nse_cm,EQ,HEROMOTOCO,1348,0,HERO MOTOCORP LIMITED,HEROMOTOCO-EQ,HEROMOTOCO-EQ,1,0.05
NSE,nse_cm,EQ,HERITGFOOD,4598,0,HERITAGE FOODS LTD,HERITGFOOD-EQ,HERITGFOOD-EQ,1,0.05
NSE,nse_cm,EQ,HERCULES,15288,0,HERCULES HOI. LTD.,HERCULES-EQ,HERCULES-EQ,1,0.05
NSE,nse_cm,EQ,HERANBA,2614,0,HERANBA INDUSTRIES LTD,HERANBA-EQ,HERANBA-EQ,1,0.05
NSE,nse_cm,EQ,HEIDELBERG,2316,0,HEIDELBERGCEMENT (I) LTD,HEIDELBERG-EQ,HEIDELBERG-EQ,1,0.01
NSE,nse_cm,EQ,HUDCO,20825,0,HSG & URBAN DEV CORPN LTD,HUDCO-EQ,HUDCO-EQ,1,0.05
NSE,nse_cm,EQ,GNFC,1174,0,GUJ NAR VAL FER & CHEM L,GNFC-EQ,GNFC-EQ,1,0.05
NSE,nse_cm,EQ,GMRP&UI,8529,0,GMR POW AND URBAN INFRA L,GMRP&UI-EQ,GMRP&UI-EQ,1,0.01
NSE,nse_cm,EQ,FAZE3Q,12000,0,FAZE THREE LIMITED,FAZE3Q-EQ,FAZE3Q-EQ,1,0.05
NSE,nse_cm,EQ,FAIRCHEMOR,1614,0,FAIRCHEM ORGANICS LIMITED,FAIRCHEMOR-EQ,FAIRCHEMOR-EQ,1,0.05
NSE,nse_cm,EQ,FACT,1008,0,FACT LTD,FACT-EQ,FACT-EQ,1,0.05
NSE,nse_cm,EQ,EXXARO,5352,0,EXXARO TILES LIMITED,EXXARO-EQ,EXXARO-EQ,1,0.01
NSE,nse_cm,EQ,EXPLEOSOL,17486,0,EXPLEO SOLUTIONS LIMITED,EXPLEOSOL-EQ,EXPLEOSOL-EQ,1,0.05
NSE,nse_cm,EQ,FCL,6198,0,FINEOTEX CHEMICAL LIMITED,FCL-EQ,FCL-EQ,1,0.05
NSE,nse_cm,EQ,EXIDEIND,676,0,EXIDE INDUSTRIES LTD,EXIDEIND-EQ,EXIDEIND-EQ,1,0.05
NSE,nse_cm,EQ,EXCELINDUS,11471,0,EXCEL INDUSTRIES LTD,EXCELINDUS-EQ,EXCELINDUS-EQ,1,0.05
NSE,nse_cm,EQ,EVERESTIND,993,0,EVEREST INDUSTRIES LTD,EVERESTIND-EQ,EVERESTIND-EQ,1,0.05
NSE,nse_cm,EQ,EVEREADY,11782,0,EVEREADY INDS. IND.  LTD.,EVEREADY-EQ,EVEREADY-EQ,1,0.05
NSE,nse_cm,EQ,EUROTEXIND,999,0,EUROTEX INDUSTRIES LTD,EUROTEXIND-EQ,EUROTEXIND-EQ,1,0.01
NSE,nse_cm,EQ,FCSSOFT,11999,0,FCS SOFTWARE SOLN. LTD.,FCSSOFT-EQ,FCSSOFT-EQ,1,0.01
NSE,nse_cm,EQ,FDC,4898,0,FDC LIMITED,FDC-EQ,FDC-EQ,1,0.05
NSE,nse_cm,EQ,FEDERALBNK,1023,0,FEDERAL BANK LTD,FEDERALBNK-EQ,FEDERALBNK-EQ,1,0.01
NSE,nse_cm,EQ,FIVESTAR,12032,0,FIVE-STAR BUS FIN LTD,FIVESTAR-EQ,FIVESTAR-EQ,1,0.05
NSE,nse_cm,EQ,FIRSTCRY,24814,0,BRAINBEES SOLUTIONS LTD,FIRSTCRY-EQ,FIRSTCRY-EQ,1,0.05
NSE,nse_cm,EQ,FINPIPE,1041,0,FINOLEX INDUSTRIES LTD,FINPIPE-EQ,FINPIPE-EQ,1,0.05
NSE,nse_cm,EQ,FINOPB,6579,0,FINO PAYMENTS BANK LTD,FINOPB-EQ,FINOPB-EQ,1,0.05
NSE,nse_cm,EQ,FINEORG,3744,0,FINE ORGANIC IND. LTD.,FINEORG-EQ,FINEORG-EQ,1,0.05
NSE,nse_cm,EQ,FINCABLES,1038,0,FINOLEX CABLES LTD,FINCABLES-EQ,FINCABLES-EQ,1,0.05
NSE,nse_cm,EQ,FILATEX,24532,0,FILATEX INDIA LTD,FILATEX-EQ,FILATEX-EQ,1,0.01
NSE,nse_cm,EQ,FIEMIND,13710,0,FIEM INDUSTRIES LIMITED,FIEMIND-EQ,FIEMIND-EQ,1,0.05
NSE,nse_cm,EQ,FEDFINA,20322,0,FEDBANK FINANCIAL SER L,FEDFINA-EQ,FEDFINA-EQ,1,0.01
NSE,nse_cm,EQ,ETHOSLTD,9750,0,ETHOS LIMITED,ETHOSLTD-EQ,ETHOSLTD-EQ,1,0.05
NSE,nse_cm,EQ,ESTER,24265,0,ESTER INDUSTRIES LTD,ESTER-EQ,ESTER-EQ,1,0.01
NSE,nse_cm,EQ,ESSENTIA,30323,0,INTEGRA ESSENTIA LIMITED,ESSENTIA-EQ,ESSENTIA-EQ,1,0.01
NSE,nse_cm,EQ,ENDURANCE,18822,0,ENDURANCE TECHNO. LTD.,ENDURANCE-EQ,ENDURANCE-EQ,1,0.05
NSE,nse_cm,EQ,EMUDHRA,9756,0,EMUDHRA LIMITED,EMUDHRA-EQ,EMUDHRA-EQ,1,0.05
NSE,nse_cm,EQ,EMSLIMITED,18593,0,EMS LIMITED,EMSLIMITED-EQ,EMSLIMITED-EQ,1,0.05
NSE,nse_cm,EQ,EMMBI,18142,0,EMMBI INDUSTRIES LIMITED,EMMBI-EQ,EMMBI-EQ,1,0.01
NSE,nse_cm,EQ,EMIL,11530,0,ELECTRONICS MART IND LTD,EMIL-EQ,EMIL-EQ,1,0.01
NSE,nse_cm,EQ,EMCURE,24398,0,EMCURE PHARMACEUTICALS L,EMCURE-EQ,EMCURE-EQ,1,0.05
NSE,nse_cm,EQ,EMBDL,14450,0,EQUINOX INDIA DEV LTD,EMBDL-EQ,EMBDL-EQ,1,0.01
NSE,nse_cm,EQ,EMAMIPAP,10074,0,EMAMI PAPER MILLS LIMITED,EMAMIPAP-EQ,EMAMIPAP-EQ,1,0.01
NSE,nse_cm,EQ,EMAMILTD,13517,0,EMAMI LIMITED,EMAMILTD-EQ,EMAMILTD-EQ,1,0.05
NSE,nse_cm,EQ,ELIN,13423,0,ELIN ELECTRONICS LIMITED,ELIN-EQ,ELIN-EQ,1,0.01
NSE,nse_cm,EQ,FLAIR,20372,0,FLAIR WRITING INDUST LTD,FLAIR-EQ,FLAIR-EQ,1,0.05
NSE,nse_cm,EQ,ENIL,13192,0,ENTERTAIN NET. IND. LTD.,ENIL-EQ,ENIL-EQ,1,0.01
NSE,nse_cm,EQ,ESCORTS,958,0,ESCORTS KUBOTA LIMITED,ESCORTS-EQ,ESCORTS-EQ,1,0.05
NSE,nse_cm,EQ,ESAFSFB,19878,0,ESAF SMALL FINANCE BANK L,ESAFSFB-EQ,ESAFSFB-EQ,1,0.01
NSE,nse_cm,EQ,ESABINDIA,955,0,ESAB INDIA LTD,ESABINDIA-EQ,ESABINDIA-EQ,1,0.05
NSE,nse_cm,EQ,EROSMEDIA,20080,0,EROS INTL MEDIA LTD,EROSMEDIA-EQ,EROSMEDIA-EQ,1,0.01
NSE,nse_cm,EQ,ERIS,21154,0,ERIS LIFESCIENCES LIMITED,ERIS-EQ,ERIS-EQ,1,0.05
NSE,nse_cm,EQ,EQUITASBNK,913,0,EQUITAS SMALL FIN BNK LTD,EQUITASBNK-EQ,EQUITASBNK-EQ,1,0.01
NSE,nse_cm,EQ,EPL,981,0,EPL LIMITED,EPL-EQ,EPL-EQ,1,0.01
NSE,nse_cm,EQ,EPIGRAL,5382,0,EPIGRAL LIMITED,EPIGRAL-EQ,EPIGRAL-EQ,1,0.05
NSE,nse_cm,EQ,EPACK,22463,0,EPACK DURABLE LIMITED,EPACK-EQ,EPACK-EQ,1,0.05
NSE,nse_cm,EQ,ENTERO,22717,0,ENTERO HEALTHCARE SOLU L,ENTERO-EQ,ENTERO-EQ,1,0.05
NSE,nse_cm,EQ,ENGINERSIN,4907,0,ENGINEERS INDIA LTD,ENGINERSIN-EQ,ENGINERSIN-EQ,1,0.01
NSE,nse_cm,EQ,FLUOROCHEM,13750,0,GUJARAT FLUOROCHEM LTD,FLUOROCHEM-EQ,FLUOROCHEM-EQ,1,0.05
NSE,nse_cm,EQ,GIPCL,1145,0,GUJ IND POW CO. LTD,GIPCL-EQ,GIPCL-EQ,1,0.01
NSE,nse_cm,EQ,GINNIFILA,1142,0,GINNI FILAMENTS LTD,GINNIFILA-EQ,GINNIFILA-EQ,1,0.01
NSE,nse_cm,EQ,GILLETTE,1576,0,GILLETTE INDIA LTD,GILLETTE-EQ,GILLETTE-EQ,1,0.05
NSE,nse_cm,EQ,GILLANDERS,17839,0,GILLANDERS ARBUTHNOT LTD,GILLANDERS-EQ,GILLANDERS-EQ,1,0.01
NSE,nse_cm,EQ,GICRE,277,0,GENERAL INS CORP OF INDIA,GICRE-EQ,GICRE-EQ,1,0.05
NSE,nse_cm,EQ,GICHSGFIN,1139,0,GIC HOUSING FINANCE LTD,GICHSGFIN-EQ,GICHSGFIN-EQ,1,0.01
NSE,nse_cm,EQ,GHCLTEXTIL,16696,0,GHCL TEXTILES LIMITED,GHCLTEXTIL-EQ,GHCLTEXTIL-EQ,1,0.01
NSE,nse_cm,EQ,GHCL,1127,0,GHCL LIMITED,GHCL-EQ,GHCL-EQ,1,0.05
NSE,nse_cm,EQ,GFLLIMITED,1289,0,GFL LIMITED,GFLLIMITED-EQ,GFLLIMITED-EQ,1,0.01
NSE,nse_cm,EQ,GESHIP,13776,0,THE GE SHPG.LTD,GESHIP-EQ,GESHIP-EQ,1,0.05
NSE,nse_cm,EQ,GEOJITFSL,11896,0,GEOJIT FINANCIAL SER L,GEOJITFSL-EQ,GEOJITFSL-EQ,1,0.01
NSE,nse_cm,EQ,GENUSPOWER,11905,0,GENUS POWER INFRASTRU LTD,GENUSPOWER-EQ,GENUSPOWER-EQ,1,0.05
NSE,nse_cm,EQ,GLAND,1186,0,GLAND PHARMA LIMITED,GLAND-EQ,GLAND-EQ,1,0.05
NSE,nse_cm,EQ,GMRINFRA,13528,0,GMR AIRPORTS INFRA LTD,GMRINFRA-EQ,GMRINFRA-EQ,1,0.01
NSE,nse_cm,EQ,GMMPFAUDLR,1570,0,GMM PFAUDLER LIMITED,GMMPFAUDLR-EQ,GMMPFAUDLR-EQ,1,0.05
NSE,nse_cm,EQ,GMDCLTD,5204,0,GUJARAT MINERAL DEV CORP,GMDCLTD-EQ,GMDCLTD-EQ,1,0.05
NSE,nse_cm,EQ,GMBREW,1168,0,G M BREWERIES LTD,GMBREW-EQ,GMBREW-EQ,1,0.05
NSE,nse_cm,EQ,GLS,5265,0,GLENMARK LIFE SCIENCE LTD,GLS-EQ,GLS-EQ,1,0.05
NSE,nse_cm,EQ,GLOSTERLTD,23590,0,GLOSTER LIMITED,GLOSTERLTD-EQ,GLOSTERLTD-EQ,1,0.05
NSE,nse_cm,EQ,GLOBUSSPR,17424,0,GLOBUS SPIRITS LTD,GLOBUSSPR-EQ,GLOBUSSPR-EQ,1,0.05
NSE,nse_cm,EQ,GLOBAL,1415,0,GLOBAL EDUCATION LIMITED,GLOBAL-EQ,GLOBAL-EQ,1,0.01
NSE,nse_cm,EQ,GLENMARK,7406,0,GLENMARK PHARMACEUTICALS,GLENMARK-EQ,GLENMARK-EQ,1,0.05
NSE,nse_cm,EQ,GLAXO,1153,0,GLAXOSMITHKLINE PHARMA LT,GLAXO-EQ,GLAXO-EQ,1,0.05
NSE,nse_cm,EQ,GKWLIMITED,17357,0,GKW LIMITED,GKWLIMITED-EQ,GKWLIMITED-EQ,1,0.05
NSE,nse_cm,EQ,GNA,18571,0,GNA AXLES LIMITED,GNA-EQ,GNA-EQ,1,0.05
NSE,nse_cm,EQ,GENUSPAPER,6600,0,GENUS P&B LIMITED,GENUSPAPER-EQ,GENUSPAPER-EQ,1,0.01
NSE,nse_cm,EQ,GENESYS,10905,0,GENESYS INTL CORPN LTD,GENESYS-EQ,GENESYS-EQ,1,0.05
NSE,nse_cm,EQ,G1NSETEST,12842,0,G1NSETEST,G1NSETEST-EQ,G1NSETEST-EQ,1,0.05
NSE,nse_cm,EQ,FUSION,11932,0,FUSION MICRO FINANCE LTD,FUSION-EQ,FUSION-EQ,1,0.05
NSE,nse_cm,EQ,FSL,14304,0,FIRSTSOURCE SOLU. LTD.,FSL-EQ,FSL-EQ,1,0.05
